INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,DELHIVERY ,27/01/2026,00000405.00,PE      ,00000010.45,00000012.20,00000010.45,00000010.90,000000000064325,            60175,              029,              029,       25041722.50,         670847.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000410.00,CE      ,00000013.30,00000014.15,00000010.95,00000011.60,000000000296725,           219950,              106,              090,       92794622.50,        2615122.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000410.00,PE      ,00000012.05,00000014.20,00000012.05,00000013.45,000000000211650,           128650,              062,              057,       54472588.75,        1726088.75
OPTSTK    ,DELHIVERY ,27/01/2026,00000415.00,CE      ,00000010.15,00000010.90,00000009.25,00000009.60,000000000058100,            51875,              025,              025,       22045733.75,         517608.75
OPTSTK    ,DELHIVERY ,27/01/2026,00000420.00,CE      ,00000009.50,00000009.50,00000007.10,00000007.70,000000000192975,            51875,              025,              024,       22209036.25,         421536.25
OPTSTK    ,DELHIVERY ,27/01/2026,00000420.00,PE      ,00000019.00,00000019.00,00000019.00,00000019.00,000000000074700,             2075,              001,              001,         910925.00,          39425.00
OPTSTK    ,DELHIVERY ,27/01/2026,00000425.00,CE      ,00000006.80,00000006.80,00000006.70,00000006.70,000000000029050,             4150,              002,              002,        1791762.50,          28012.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000425.00,PE      ,00000021.50,00000022.40,00000021.00,00000022.40,000000000033200,             8300,              004,              004,        3705742.50,         178242.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000430.00,CE      ,00000005.45,00000005.45,00000004.50,00000004.80,000000000099600,            66400,              032,              022,       28885037.50,         333037.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000430.00,PE      ,00000024.50,00000027.40,00000024.50,00000026.10,000000000095450,            31125,              015,              014,       14182417.50,         798667.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000440.00,CE      ,00000003.35,00000003.40,00000002.70,00000002.95,000000000114125,           132800,              064,              036,       58827391.25,         395391.25
OPTSTK    ,DELHIVERY ,27/01/2026,00000440.00,PE      ,00000034.00,00000034.60,00000034.00,00000034.00,000000000074700,            16600,              008,              005,        7873172.50,         569172.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000450.00,CE      ,00000002.05,00000002.25,00000001.70,00000001.80,000000000269750,           155625,              075,              057,       70330776.25,         299526.25
OPTSTK    ,DELHIVERY ,27/01/2026,00000460.00,PE      ,00000053.00,00000053.00,00000051.60,00000051.60,000000000045650,            14525,              007,              006,        7436592.50,         755092.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000500.00,PE      ,00000090.50,00000090.50,00000090.50,00000090.50,000000000002075,             2075,              001,              001,        1225287.50,         187787.50
OPTSTK    ,DELHIVERY ,27/01/2026,00000520.00,CE      ,00000000.20,00000000.20,00000000.15,00000000.15,000000000022825,            12450,              006,              005,        6476075.00,           2075.00
OPTSTK    ,DELHIVERY ,24/02/2026,00000400.00,PE      ,00000014.50,00000014.50,00000012.50,00000013.20,000000000049800,            49800,              024,              013,       20561590.00,         641590.00
OPTSTK    ,DELHIVERY ,24/02/2026,00000410.00,PE      ,00000016.00,00000017.50,00000016.00,00000017.50,000000000037350,            33200,              016,              011,       14163742.50,         551742.50
OPTSTK    ,DELHIVERY ,24/02/2026,00000420.00,PE      ,00000022.50,00000022.50,00000022.50,00000022.50,000000000002075,             2075,              001,              001,         918187.50,          46687.50
OPTSTK    ,DELHIVERY ,24/02/2026,00000450.00,CE      ,00000005.50,00000005.75,00000005.50,00000005.70,000000000010375,            10375,              005,              003,        4727265.00,          58515.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005500.00,CE      ,00000905.00,00000905.00,00000905.00,00000905.00,000000000000000,              100,              001,              001,         640500.00,          90500.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005500.00,PE      ,00000000.25,00000000.25,00000000.10,00000000.10,000000000000500,              400,              004,              004,        2200080.00,             80.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005700.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000004200,             1900,              019,              015,       10830155.00,            155.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005800.00,PE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000165700,              700,              007,              003,        4060035.00,             35.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00005900.00,PE      ,00000000.15,00000000.15,00000000.05,00000000.05,000000000005900,             4300,              043,              023,       25370375.00,            375.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006000.00,PE      ,00000000.10,00000000.25,00000000.05,00000000.05,000000000038300,            25000,              250,              046,      150001890.00,           1890.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006100.00,CE      ,00000297.20,00000297.20,00000273.85,00000282.30,000000000016100,             2200,              022,              021,       14056425.00,         636425.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006100.00,PE      ,00000000.50,00000000.50,00000000.05,00000000.10,000000000076200,            17200,              172,              067,      104921375.00,           1375.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006150.00,PE      ,00000000.15,00000000.20,00000000.05,00000000.05,000000000009700,             4900,              049,              041,       30135555.00,            555.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006200.00,CE      ,00000222.10,00000222.10,00000187.55,00000194.40,000000000002200,             1300,              013,              013,        8320480.00,         260480.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006200.00,PE      ,00000000.90,00000000.90,00000000.25,00000000.50,000000000023400,            22900,              229,              163,      141990610.00,          10610.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006250.00,PE      ,00000002.80,00000009.75,00000000.60,00000001.40,000000000034000,            17400,              174,              134,      108773440.00,          23440.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006300.00,CE      ,00000128.75,00000128.75,00000078.00,00000082.50,000000000014200,            10500,              105,              086,       67155345.00,        1005345.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006300.00,PE      ,00000004.20,00000010.75,00000004.00,00000007.20,000000000068900,            98300,              983,              505,      619912315.00,         622315.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006350.00,CE      ,00000075.00,00000075.00,00000041.55,00000044.40,000000000005200,            17600,              176,              121,      112854870.00,        1094870.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006350.00,PE      ,00000008.00,00000023.90,00000008.00,00000017.90,000000000012000,            72100,              721,              521,      459042035.00,        1207035.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006400.00,CE      ,00000070.20,00000070.20,00000018.90,00000026.40,000000000026400,           107500,             1075,              860,      691257320.00,        3257320.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006400.00,PE      ,00000030.00,00000053.00,00000020.80,00000041.05,000000000037300,            79400,              794,              691,      511153055.00,        2993055.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006450.00,CE      ,00000035.05,00000039.00,00000009.70,00000012.15,000000000013900,           120100,             1201,              998,      776598335.00,        1953335.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006450.00,PE      ,00000047.15,00000090.10,00000047.15,00000085.75,000000000008600,            38800,              388,              228,      253110115.00,        2850115.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006500.00,CE      ,00000021.50,00000026.40,00000005.35,00000007.60,000000000076900,           220000,             2200,             1434,     1432123990.00,        2123990.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006500.00,PE      ,00000088.00,00000135.00,00000088.00,00000130.80,000000000042500,            24300,              243,              187,      160832080.00,        2882080.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006550.00,CE      ,00000013.05,00000013.05,00000004.05,00000004.80,000000000041600,           109200,             1092,              886,      715952775.00,         692775.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006550.00,PE      ,00000132.00,00000181.05,00000132.00,00000180.70,000000000011800,             6200,              062,              060,       41621625.00,        1011625.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006600.00,CE      ,00000008.90,00000009.50,00000002.85,00000003.25,000000000101100,           159800,             1598,             1204,     1055368210.00,         688210.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006600.00,PE      ,00000198.15,00000226.05,00000192.80,00000222.90,000000000021800,             9300,              093,              092,       63340765.00,        1960765.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006650.00,CE      ,00000005.05,00000006.05,00000002.05,00000002.45,000000000112900,           104000,             1040,              747,      691895105.00,         295105.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006650.00,PE      ,00000275.00,00000275.00,00000249.45,00000268.75,000000000006400,             3800,              038,              035,       26255330.00,         985330.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006700.00,CE      ,00000003.00,00000004.50,00000001.00,00000001.30,000000000087900,            90000,              900,              566,      603161330.00,         161330.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006700.00,PE      ,00000315.30,00000318.40,00000307.65,00000310.75,000000000004800,              600,              006,              006,        4207150.00,         187150.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006750.00,CE      ,00000002.00,00000002.25,00000000.65,00000000.95,000000000025300,            21300,              213,              182,      143798850.00,          23850.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006800.00,CE      ,00000003.30,00000003.30,00000000.45,00000000.85,000000000079600,            51400,              514,              447,      349578550.00,          58550.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006800.00,PE      ,00000411.05,00000421.90,00000411.00,00000417.60,000000000002900,             1600,              016,              016,       11546885.00,         666885.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006850.00,CE      ,00000000.80,00000001.15,00000000.65,00000000.90,000000000006300,             2900,              029,              029,       19867490.00,           2490.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006900.00,CE      ,00000001.05,00000001.10,00000000.70,00000000.80,000000000035200,            18700,              187,              158,      129046025.00,          16025.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00006950.00,CE      ,00000000.70,00000000.85,00000000.70,00000000.80,000000000025100,              600,              006,              006,        4170480.00,            480.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007000.00,CE      ,00000001.30,00000002.50,00000000.50,00000000.85,000000000044300,            17100,              171,              111,      119714530.00,          14530.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007000.00,PE      ,00000593.00,00000620.00,00000593.00,00000620.00,000000000001700,             1000,              010,              009,        7609580.00,         609580.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007100.00,CE      ,00000000.55,00000000.55,00000000.15,00000000.25,000000000034900,             1300,              013,              013,        9230465.00,            465.00
OPTSTK    ,DIVISLAB  ,30/12/2025,00007200.00,CE      ,00000000.05,00000000.15,00000000.05,00000000.15,000000000155700,             9400,              094,              048,       67680495.00,            495.00
